episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,163968,15480,54656,15480,1792,516,932.931882700354,268.6344037239858,54656,516,163968,False,0,37,cfa97_00000,2023-11-18_21-03-28,1700370208,1.9290900230407715,61.214964389801025,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,61.214964389801025,37,54656,15480,163968,15480,nan,nan,nan,nan,0,0,[],[],1024.715,719.312,54656,15480,163968,15480,70.76666666666667,64.89999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,169344,15996,56448,15996,1792,516,949.8819651537736,273.5151194304393,56448,516,169344,False,0,38,cfa97_00000,2023-11-18_21-03-30,1700370210,1.8939950466156006,63.108959436416626,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,63.108959436416626,38,56448,15996,169344,15996,nan,nan,nan,nan,0,0,[],[],993.797,717.074,56448,15996,169344,15996,69.36666666666666,64.86666666666666,[],[]
nan,nan,nan,nan,0,0,7,0,0,174720,16512,58240,16512,1792,516,904.9316145210589,260.5718265027156,58240,516,174720,False,0,39,cfa97_00000,2023-11-18_21-03-32,1700370212,1.9898831844329834,65.09884262084961,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,65.09884262084961,39,58240,16512,174720,16512,nan,nan,nan,nan,0,0,[],[],995.873,720.22,58240,16512,174720,16512,66.5,64.83333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,180096,17028,60032,17028,1792,516,923.478654380145,265.9123803907114,60032,516,180096,False,0,40,cfa97_00000,2023-11-18_21-03-34,1700370214,1.9490137100219727,67.04785633087158,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,67.04785633087158,40,60032,17028,180096,17028,nan,nan,nan,nan,0,0,[],[],983.276,707.471,60032,17028,180096,17028,66.73333333333333,64.96666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,185472,17544,61824,17544,1792,516,920.5624654078375,265.0726741910961,61824,516,185472,False,0,41,cfa97_00000,2023-11-18_21-03-36,1700370216,1.956028938293457,69.00388526916504,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,69.00388526916504,41,61824,17544,185472,17544,nan,nan,nan,nan,0,0,[],[],967.456,694.201,61824,17544,185472,17544,75.9,65.0,[],[]
nan,nan,nan,nan,0,0,7,0,0,188160,17802,62720,17802,896,258,706.3043439610178,203.37781332806094,62720,258,188160,False,0,42,cfa97_00000,2023-11-18_21-03-37,1700370217,1.2766451835632324,70.28053045272827,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,70.28053045272827,42,62720,17802,188160,17802,nan,nan,nan,nan,0,0,[],[],998.569,726.466,62720,17802,188160,17802,61.0,65.1,[],[]
nan,nan,nan,nan,0,0,7,0,0,193536,18318,64512,18318,1792,516,959.582978690808,276.3084916319514,64512,516,193536,False,0,43,cfa97_00000,2023-11-18_21-03-39,1700370219,1.8766469955444336,72.1571774482727,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,72.1571774482727,43,64512,18318,193536,18318,nan,nan,nan,nan,0,0,[],[],993.903,721.227,64512,18318,193536,18318,64.36666666666667,65.23333333333333,[],[]
nan,nan,nan,nan,0,0,7,0,0,198912,18834,66304,18834,1792,516,944.1606328276584,271.86768222046413,66304,516,198912,False,0,44,cfa97_00000,2023-11-18_21-03-41,1700370221,1.9053592681884766,74.06253671646118,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,74.06253671646118,44,66304,18834,198912,18834,nan,nan,nan,nan,0,0,[],[],993.506,721.033,66304,18834,198912,18834,76.45,65.15,[],[]
nan,nan,nan,nan,0,0,7,0,0,204288,19350,68096,19350,1792,516,957.4915445193486,275.70627063168746,68096,516,204288,False,0,45,cfa97_00000,2023-11-18_21-03-43,1700370223,1.8794879913330078,75.94202470779419,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,75.94202470779419,45,68096,19350,204288,19350,nan,nan,nan,nan,0,0,[],[],982.256,710.931,68096,19350,204288,19350,70.36666666666667,65.16666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,209664,19866,69888,19866,1792,516,952.8533229210113,274.37071128752336,69888,516,209664,False,0,46,cfa97_00000,2023-11-18_21-03-44,1700370224,1.8914592266082764,77.83348393440247,6770,jang-yejun-ui-MacBookAir.local,127.0.0.1,77.83348393440247,46,69888,19866,209664,19866,nan,nan,nan,nan,0,0,[],[],979.217,707.41,69888,19866,209664,19866,63.23333333333333,65.16666666666667,[],[]
