@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-05,1961-05-01,3.71,3.71,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-06,1961-06-01,3.88,3.88,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-07,1961-07-01,3.92,3.92,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-08,1961-08-01,4.04,4.04,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-09,1961-09-01,3.98,3.98,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-10,1961-10-01,3.92,3.92,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-11,1961-11-01,3.94,3.94,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1961-12,1961-12-01,4.06,4.06,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-01,1962-01-01,4.08,4.08,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-02,1962-02-01,4.04,4.04,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-03,1962-03-01,3.93,3.93,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-04,1962-04-01,3.84,3.84,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-05,1962-05-01,3.87,3.87,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-06,1962-06-01,3.91,3.91,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-07,1962-07-01,4.01,4.01,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-08,1962-08-01,3.98,3.98,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-09,1962-09-01,3.98,3.98,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-10,1962-10-01,3.93,3.93,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-11,1962-11-01,3.92,3.92,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1962-12,1962-12-01,3.86,3.86,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-01,1963-01-01,3.83,3.83,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-02,1963-02-01,3.92,3.92,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-03,1963-03-01,3.93,3.93,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-04,1963-04-01,3.97,3.97,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-05,1963-05-01,3.93,3.93,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-06,1963-06-01,3.99,3.99,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-07,1963-07-01,4.02,4.02,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-08,1963-08-01,4.0,4.0,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-09,1963-09-01,4.08,4.08,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-10,1963-10-01,4.11,4.11,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-11,1963-11-01,4.12,4.12,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1963-12,1963-12-01,4.13,4.13,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-01,1964-01-01,4.17,4.17,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-02,1964-02-01,4.15,4.15,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-03,1964-03-01,4.22,4.22,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-04,1964-04-01,4.23,4.23,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-05,1964-05-01,4.2,4.2,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-06,1964-06-01,4.17,4.17,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-07,1964-07-01,4.19,4.19,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-08,1964-08-01,4.19,4.19,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-09,1964-09-01,4.2,4.2,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-10,1964-10-01,4.19,4.19,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-11,1964-11-01,4.15,4.15,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1964-12,1964-12-01,4.18,4.18,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-01,1965-01-01,4.19,4.19,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-02,1965-02-01,4.21,4.21,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-03,1965-03-01,4.21,4.21,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-04,1965-04-01,4.2,4.2,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-05,1965-05-01,4.21,4.21,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-06,1965-06-01,4.21,4.21,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-07,1965-07-01,4.2,4.2,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-08,1965-08-01,4.25,4.25,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-09,1965-09-01,4.29,4.29,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-10,1965-10-01,4.35,4.35,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-11,1965-11-01,4.45,4.45,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1965-12,1965-12-01,4.62,4.62,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-01,1966-01-01,4.61,4.61,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-02,1966-02-01,4.83,4.83,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-03,1966-03-01,4.87,4.87,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-04,1966-04-01,4.75,4.75,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-05,1966-05-01,4.78,4.78,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-06,1966-06-01,4.81,4.81,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-07,1966-07-01,5.02,5.02,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-08,1966-08-01,5.22,5.22,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-09,1966-09-01,5.18,5.18,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-10,1966-10-01,5.01,5.01,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-11,1966-11-01,5.16,5.16,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1966-12,1966-12-01,4.84,4.84,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-01,1967-01-01,4.58,4.58,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-02,1967-02-01,4.63,4.63,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-03,1967-03-01,4.54,4.54,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-04,1967-04-01,4.59,4.59,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-05,1967-05-01,4.85,4.85,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-06,1967-06-01,5.02,5.02,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-07,1967-07-01,5.16,5.16,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-08,1967-08-01,5.28,5.28,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-09,1967-09-01,5.3,5.3,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-10,1967-10-01,5.48,5.48,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-11,1967-11-01,5.75,5.75,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1967-12,1967-12-01,5.7,5.7,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-01,1968-01-01,5.53,5.53,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-02,1968-02-01,5.56,5.56,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-03,1968-03-01,5.74,5.74,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-04,1968-04-01,5.64,5.64,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-05,1968-05-01,5.87,5.87,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-06,1968-06-01,5.72,5.72,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-07,1968-07-01,5.5,5.5,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-08,1968-08-01,5.42,5.42,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-09,1968-09-01,5.46,5.46,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
monthly,IMF,MFS,Monetary and Financial Statistics (MFS),M.US.FIGB_PA,"Monthly – United States – Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum",1968-10,1968-10-01,5.58,5.58,M,US,FIGB_PA,Monthly,United States,"Financial, Interest Rates, Government Securities, Government Bonds, Percent per annum"
