,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BACK_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,BCA_BP6_USD,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,FIGB_PA,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,NYGDPMKTPSACD,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,PCPI_PC_CP_A_PT,Year sin,Year cos
,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,CA,CA,CN,CN,DE,DE,FR,FR,GB,GB,IN,IN,IT,IT,JP,JP,KR,KR,RU,RU,US,US,,
,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,value,increment,,
period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-10-11,-2610.1826879723094,30.023825324751215,24834.0821327458,0.0,-3648.899696301574,4.377235353447759,9687.616551741716,48.213182117104225,-3332.8187306892196,-21.438870929258428,-1419.329297116379,23.059112906022165,4704.723774985774,-66.53267823030546,24683.273830201742,17.522926040441234,7696.143360956199,8.323850335578754,509.6036141228684,159.1498134030494,-48268.15356000577,-313.84512065254967,-2577.1366722558946,30.30170999842312,23836.1897545938,0.0,-3400.2903054977974,16.227563625095627,9345.059669356924,43.893469869602995,-3330.073734282429,-23.743623775539163,-1419.329297116379,23.059112906022165,4085.571889797316,-61.51310988676278,27387.299845923873,38.12487453520953,7585.066376642671,11.752764834294794,488.6369821520684,159.44860551459863,-48222.61208431064,-312.3612782265991,5.635309977557357,-0.010549971108692269,4.725718622331355,-0.021131822724478333,4.769423737304088,-0.0205264210707492,5.754989767838754,-0.028811475489474603,7.537318892202312,-0.0023899010174712743,5.216555331630555,-0.030049788915484932,2.1,0.0,12.07716137601117,-0.10987187468951376,8.79,0.0,5.424941206779084,-0.02057472519581882,160265.44043152937,-116.32919433011557,255157.16082133792,406.45815640009823,563596.235231229,751.0754428211367,377949.2751174301,630.0202703600517,410812.1239251693,417.6625007932889,103625.00407414547,83.16200372879393,318028.0628645373,509.00000597920734,1080096.3695962296,1604.4286696079653,106477.14541955174,52.63574682752369,82875.1531544292,-1252.7348388369282,2257287.4887410644,2649.284694358241,1.1875758285048204,0.0003621532122577431,0.3426657297755825,-0.054110229617383154,0.9804985104989794,-0.017215780253131308,0.6161226504843779,-0.015279604190651663,1.9056780191757299,-0.00700943711833113,12.830345028498282,0.22995190633095852,1.9056611596281647,-0.010770977315646357,1.5516943190597388,-0.024605977489548403,7.527604086052201,-0.022126030796195906,34.32060650056408,1.079314033393679,1.6111607882789964,-0.003058850279658021,-0.9872795044128665,0.1589942771494769
1998-10-18,-2579.337177696797,30.845510275512424,24834.0821327458,0.0,-3645.009972109839,3.8897241917347856,9736.550695053724,48.93414331200802,-3353.474791316388,-20.656060627168245,-1395.431794456513,23.89750265986595,4637.876215368915,-66.84755961685914,24699.582604404855,16.30877420311299,7700.577776674899,4.434415718699711,672.2506843973836,162.64707027451516,-48582.74882642377,-314.5952664180004,-2545.999398611737,31.13727364415763,23836.1897545938,0.0,-3384.4273084578126,15.862997039984748,9389.554492387548,44.49482303062359,-3353.1996046821296,-23.12587039970049,-1395.431794456513,23.89750265986595,4023.6835602725673,-61.88832952474877,27424.52928292633,37.229437002457416,7593.098816614147,8.032439971476379,651.5778154466415,162.94083329457305,-48535.679202943764,-313.06711863312375,5.624953266813952,-0.010356710743405273,4.704543256529094,-0.02117536580226087,4.748841709481292,-0.020582027822795723,5.7261196418286655,-0.028870126010088093,7.534928991184839,-0.0023899010174730506,5.186755399978727,-0.02979993165182737,2.1,0.0,11.964449086889452,-0.11271228912171694,8.79,0.0,5.404258789272596,-0.020682417506487916,160147.68845662873,-117.75197490063147,255565.1664998622,408.0056785242923,564363.1095388816,766.8743076525861,378589.20295145444,639.9278340243618,411229.59169704845,417.4677718791645,103709.27988133191,84.2758071864373,318545.0065801659,516.9437156285858,1081774.3075524832,1677.9379562535323,106546.85699837754,69.71157882579428,81602.53801592866,-1272.615138500536,2259944.5019789306,2657.0132378661074,1.1881590184240656,0.0005831899192452195,0.288548876830954,-0.054116852944628535,0.9631467225591072,-0.017351787939872243,0.6006676435467969,-0.01545500693758095,1.8985906908948542,-0.00708732828087566,13.063921410762442,0.23357638226415922,1.8947655400319585,-0.010895619596206219,1.5264540779147489,-0.025240241144989906,7.5039604508367415,-0.023643635215459646,35.422008863574455,1.1014023630103722,1.608403875870915,-0.0027569124080815133,-0.9610301838716071,0.27644345839195583
1998-10-25,-2547.700989449797,31.636188247000064,24834.0821327458,0.0,-3641.5893624322066,3.4206096776324557,9786.17859347781,49.62789842408711,-3373.3775816528673,-19.902790336479484,-1370.7275393920052,24.704255064507834,4570.725656681977,-67.15055868693798,24714.723043821105,15.140439416249137,7701.269528894336,0.6917522194371486,838.2630395859509,166.0123551885673,-48898.06593121985,-315.31710479607864,-2514.058092025457,31.941306586280007,23836.1897545938,0.0,-3368.915120773313,15.512187684499622,9434.62797600708,45.073483619531544,-3375.7310331541366,-22.531428472007065,-1370.7275393920052,24.704255064507834,3961.434170341454,-62.249389931113456,27460.897072491618,36.36778956528724,7597.551321340273,4.4525047261258806,817.8790943408126,166.3012788941711,-48849.425526496365,-313.7463235526011,5.614782523591863,-0.010170743222088774,4.683325990784061,-0.02121726574503313,4.728206173274451,-0.02063553620684111,5.6971930785251566,-0.028926563303508956,7.532539090167365,-0.002389901017473939,5.157195897014571,-0.029559502964156437,2.1,0.0,11.849003568785806,-0.11544551810364645,8.79,0.0,5.383472743316218,-0.02078604595637845,160028.56739099044,-119.12106563829002,255974.66130344942,409.49480358720757,565145.1865277871,782.0769889055518,379238.6644788162,649.4615273617674,411646.87208827434,417.28039122588234,103794.62746165684,85.34758032493119,319069.5942428155,524.587662649632,1083522.9808600373,1748.6733075540978,106633.00003818277,86.14303980523255,80310.79277775183,-1291.7452381768235,2262608.952117153,2664.450138222426,1.1889549040424874,0.0007958856184218099,0.23442565049595734,-0.05412322633499664,0.9456640592980313,-0.017482663261075837,0.5850438528338686,-0.015623790712928298,1.891428410740587,-0.007162280154267231,13.30098549628308,0.23706408552063785,1.8837499816374779,-0.011015558394480651,1.500603507591881,-0.02585057032286775,7.478856479293311,-0.025103971543430248,36.544666034329175,1.1226571707547208,1.6059375074524638,-0.002466368418451159,-0.9208619393069006,0.3898888158641307
1998-11-01,-2515.303960135894,32.39702931390275,24834.0821327458,0.0,-3638.6201648341807,2.9691975980258576,9836.474067575786,50.295474097974875,-3392.555526992645,-19.17794533977758,-1345.246975409823,25.480563982182048,4503.283532852133,-67.4421238298437,24728.739236555655,14.016192734550714,7698.35985019939,-2.9096786949457965,1007.5136878050212,169.25064821907029,-49214.07763520991,-316.01170399006514,-2481.3430933627956,32.7149986626614,23836.1897545938,0.0,-3353.740504355411,15.174616417902143,9480.25828396688,45.63030795980012,-3397.690451469307,-21.959418315170296,-1345.246975409823,25.480563982182048,3898.837344924971,-62.596825416482716,27496.43572961736,35.53865712574043,7598.558982717096,1.0076613768233074,987.4140095666723,169.53491522585978,-49163.82542459412,-314.3998980977558,5.604790730248774,-0.009991793343089306,4.662068406226172,-0.02125758455788862,4.707519147867868,-0.02068702540658318,5.668212207637414,-0.02898087088774215,7.53014918914989,-0.002389901017474827,5.127867749957416,-0.029328147057154474,2.1,0.0,11.73092796241653,-0.11807560636927583,8.79,0.0,5.362586979417492,-0.02088576389872543,159908.12889841592,-120.4384925745253,256385.5890387009,410.92773525149096,565941.8925118607,796.7059840735747,379897.2999375027,658.6354586865054,412063.97216981504,417.1000815407024,103881.00637085087,86.37890919402707,319601.53740165534,531.9431588398293,1085339.7202603521,1816.7394003148656,106734.95448383613,101.9544456533622,79000.63933045254,-1310.1534472992935,2265280.5585179823,2671.606400829274,1.1899554591072867,0.0010005550647993466,0.18029629127588942,-0.054129359220067924,0.9280554594071179,-0.017608599890913457,0.5692576475446628,-0.015786205289205824,1.8841940070855088,-0.007234403655078214,13.541405673616557,0.24042017733347798,1.8726190104371103,-0.011130971200367545,1.4741656393808669,-0.026437868211014237,7.452347278453155,-0.026509200840155955,37.687775944611495,1.1431099102823197,1.6037507190995057,-0.0021867883529580467,-0.8673565409416082,0.49768728222228903
1998-11-08,-2480.4696924929,34.83426764299429,24834.0821327458,0.0,-3642.7584817813326,-4.138316947151907,9887.592624785582,51.11855720979656,-3414.1395015702483,-21.583974577603385,-1321.0113605808692,24.235614828953885,4439.500009901393,-63.78352295074001,24743.755832733306,15.016596177651081,7693.145664101964,-5.214186097426136,1171.783495215,164.26980740997874,-49546.39221888365,-332.3145836737385,-2446.2139563646588,35.1291369981368,23836.1897545938,0.0,-3346.063632966982,7.6768713884289355,9527.053142421617,46.79485845473755,-3421.7442246548853,-24.053773185578393,-1321.0113605808692,24.235614828953885,3839.7357286301058,-59.10161629486538,27532.500226960783,36.06449734342459,7597.08707604718,-1.4719066699162795,1151.9725951420157,164.5585855753434,-49492.682697017466,-328.8572724233454,5.595504964907988,-0.009285765340785623,4.642348359934135,-0.019720046292037274,4.688415861204252,-0.019103286663615826,5.640810682627391,-0.027401525010023242,7.5277592881324145,-0.002389901017475715,5.1003720148356555,-0.027495735121760845,2.0998161586840833,-0.00018384131591675512,11.617782156384362,-0.1131458060321684,8.79,0.0,5.343563377871985,-0.019023601545507418,159808.39199551757,-99.73690289835213,256791.59832183056,406.0092831296497,566663.7616649686,721.8691531078657,380504.7715041678,607.4715666651027,412467.3060458498,403.33387603476876,103969.02938635717,88.02301550630364,320090.3299931274,488.79259147203993,1087153.6991305088,1813.9788701566868,106852.10629291636,117.1518090802274,77749.88171886736,-1250.7576115851843,2267954.191340572,2673.632822589949,1.1917535791031757,0.0017981199958889693,0.1281127893321199,-0.05218350194376953,0.9113373287714364,-0.016718130635681505,0.5543758445287338,-0.014881803015929007,1.877214172658853,-0.00697983442665584,13.756764594863746,0.21535892124718892,1.861977495565285,-0.010641514871825297,1.4482433858049961,-0.025922253575870746,7.421187756461926,-0.03115952199122951,38.84018345651595,1.1524075119044568,1.6023396240359633,-0.0014110950635424224,-0.8012889254917385,0.5982775759497386
1998-11-15,-2443.290157778516,37.17953471438386,24834.0821327458,0.0,-3653.7361051776174,-10.977623396284798,9939.503205367133,51.910580581550676,-3438.038711829533,-23.8992102592847,-1297.9737156918138,23.0376448890554,4379.237027419225,-60.2629824821679,24759.73508128073,15.979248547424504,7685.71393314555,-7.431730956413958,1331.2604180728345,159.47692285783455,-49894.39447923414,-348.00226035049127,-2408.761780590876,37.45217577378298,23836.1897545938,0.0,-3345.60157283333,0.462060133651903,9574.968606069597,47.91546364797978,-3447.813320451611,-26.069095796725833,-1297.9737156918138,23.0376448890554,3783.997426773024,-55.73830185708175,27569.070721494805,36.570494534022146,7593.229169936062,-3.8579061111176998,1311.7426370913906,159.7700419493749,-49835.45178247109,-342.76908545362676,5.586898585003382,-0.008606379904605888,4.624107831596031,-0.01824052833810441,4.670836549557453,-0.0175793116467986,5.614928905537436,-0.025881777089955094,7.525369387114938,-0.0023899010174766033,5.074639544029084,-0.02573247080657115,2.0994554134603978,-0.0003607452236855657,11.509380120487902,-0.10840203589645903,8.79,0.0,5.326331668402214,-0.017231709469770706,159728.57549023212,-79.8165052854456,257192.8747548052,401.2764329746424,567313.618018468,649.856353499461,381063.00989171804,558.2383875502273,412857.39319583186,390.0871499820496,104058.63446642815,89.60508007097815,320537.6003405284,447.2703474010341,1088965.0216414568,1811.322510947939,106983.88198001108,131.77568709471961,76556.27859070517,-1193.6031281621836,2270629.7741161766,2675.5827756044455,1.1943191672403015,0.0025655881371258182,0.07780171608818466,-0.05031107324393523,0.8954760647775818,-0.01586126399385457,0.540364315398411,-0.014011529130322775,1.8704793010746417,-0.006734871584211266,13.948007967801491,0.19124337293774474,1.851806966971868,-0.01017052859341705,1.4228172897082256,-0.02542609609677049,7.385553397136645,-0.035634359325280585,40.001537717151145,1.1613542606351928,1.601674950816953,-0.0006646732190103144,-0.723615972496894,0.6902028139231065
1998-11-22,-2403.8538566369457,39.43630114157031,24834.0821327458,0.0,-3671.2949479872186,-17.558842809601174,9992.175921646032,52.672716278899316,-3464.165790386285,-26.127078556752167,-1276.0888343298304,21.88488136198339,4322.36173482191,-56.87529259731491,24776.64065569341,16.905574412678106,7676.14833826822,-9.565594877330113,1486.1253199465298,154.86490187369532,-50257.49242846226,-363.0979492281185,-2369.074227882037,39.687552708838666,23836.1897545938,0.0,-3352.082066925972,-6.480494092641948,9623.962387922395,48.99378185279784,-3475.8216889496302,-28.00836849801908,-1276.0888343298304,21.88488136198339,3731.495521827771,-52.501904945253045,27606.128118985816,37.057397491011216,7587.075302098506,-6.15386783755639,1466.9048351742679,155.16219808287724,-50191.607706878385,-356.15592440729233,5.578945953348683,-0.007952631654699616,4.607290990345672,-0.01681684125035865,4.654723704436272,-0.016112845121181607,5.590509527389434,-0.02441937814800177,7.5229794860974595,-0.0023899010174783797,5.050603799261659,-0.024035744767425093,2.098924439948104,-0.0005309735122938086,11.405542844533352,-0.10383727595455028,8.79,0.0,5.310824232439286,-0.015507435962928362,159667.92766944217,-60.64782078994904,257589.5969357439,396.7221809386974,567894.1790364952,580.5610180271324,381573.872955969,510.863064250967,413234.733496216,377.3403003841522,104149.76191051418,91.12744408602885,320944.91532099334,407.31498046492925,1090773.788033166,1808.766391709214,107129.72970066693,145.84772065584548,75417.67317300664,-1138.6054176985344,2273307.233261663,2677.459145486355,1.197623262456731,0.0033040952164293813,0.02929241385729753,-0.04850930223088713,0.8804393328352966,-0.015036731942285164,0.5271902196297091,-0.013174095768701877,1.8639801484520275,-0.006499152622614135,14.116045813120712,0.16803784531922084,1.8420896515897496,-0.009717315382118397,1.3978686281668156,-0.024948661541410067,7.345613062263505,-0.039940334873140415,41.171501113357415,1.1699633962062705,1.6017285325804171,5.358176346415e-05,-0.6354626455113125,0.7721316119417492
1998-11-29,-2362.2459500654413,41.60790657150437,24834.0821327458,0.0,-3695.1866623077467,-23.89171432052808,10045.582013784644,53.40609213861171,-3492.4366667387135,-28.27087635242833,-1255.313215984464,20.77561834536641,4268.746294755302,-53.615440066608244,24794.437600278314,17.79694458490485,7664.529402636804,-11.618935631416207,1636.5522393637896,150.4269194172598,-50635.116417931116,-377.62398946885514,-2327.2356520847484,41.83857579728874,23836.1897545938,0.0,-3365.2431320665573,-13.161065140585379,9673.993796726998,50.031408804603416,-3505.6961500470065,-29.874461097376297,-1255.313215984464,20.77561834536641,3682.1078856089953,-49.3876362187757,27643.654045737327,37.52592675151027,7578.712112599658,-8.363189498847532,1617.6330702912694,150.72823511700153,-50560.645306505234,-369.03759962684853,5.571622400198612,-0.007323553150071049,4.591844112142013,-0.015446878203658976,4.6400219874812505,-0.014701716955021205,5.567497363317651,-0.023012164071783303,7.52058958507998,-0.002389901017479268,5.028200753135676,-0.02240304612598365,2.0982296618562066,-0.0006947780918973301,11.306098073428563,-0.099444771104789,8.79,0.0,5.296976003058412,-0.013848229380873711,159625.72518656292,-42.202482879249146,257981.93672321405,392.3397874701477,568408.0596373697,513.880600874545,382039.1484449697,465.27548900066176,413599.8079601946,365.0744639785844,104242.35427091655,92.5923604023701,321313.7826842178,368.8673632244463,1092580.0947629663,1806.3067298003007,107289.11843474953,159.38873408260406,74331.99008047124,-1085.6830925354006,2275986.497970621,2679.2647089581005,1.2016379965607922,0.004014734104061279,-0.017483108719524448,-0.04677552257682198,0.8661960185275404,-0.014243314307756272,0.5148219559636991,-0.012368263666010071,1.857707819735856,-0.006272328716171449,14.2617538111089,0.1457079979881879,1.8328084470335981,-0.009281204556151446,1.3733793847824507,-0.024489243384364867,7.301529241485819,-0.04408382077768547,42.34974877209436,1.178247658736943,1.6024732653647529,0.0007447327843357332,-0.5381056988777383,0.842877367613641
1998-12-06,-2318.5483854387176,43.69756462672376,24834.0821327458,0.0,-3725.1722718557708,-29.98560954802406,10099.693807222224,54.11179343757976,-3522.7704428567918,-30.333776118078276,-1235.605001673955,19.708214310508993,4218.267693916355,-50.478600838947386,24813.092278425178,18.65467814686417,7650.934610808057,-13.594791828746565,1782.7086473607053,146.15640799691573,-51026.71829517878,-391.6018772476673,-2283.327223881593,43.90842820315538,23836.1897545938,0.0,-3384.8326712344087,-19.5895391678514,9725.023676749375,51.029880022377256,-3537.3662851550857,-31.670135108079194,-1235.605001673955,19.708214310508993,3635.716998542112,-46.39088706688335,27681.63082139989,37.97677566256243,7568.222972068248,-10.489140531410158,1764.0946617995985,146.4615915083291,-50942.07848039996,-381.4331738947294,5.564904186741674,-0.006718213456937683,4.57771550026631,-0.014128611875703356,4.6266781485729105,-0.013343838908340011,5.545839310904116,-0.021658052413535245,7.5181996840625,-0.002389901017480156,5.007368794381644,-0.020831958754031987,2.097377260489596,-0.0008524013666106889,11.210880052273543,-0.09521802115501998,8.79,0.0,5.284724368690459,-0.012251634367952846,159601.27199110718,-24.453195455746027,258370.0594905541,388.1227673400426,568857.7760632483,449.71642587857787,382460.55664457864,421.40819960896624,413953.0794495188,353.2714893242228,104336.35626777432,94.00199685776897,321645.65328368254,331.8705994647462,1094384.0346482883,1803.9398853220046,107461.53720062014,172.41876587060688,73297.2322442249,-1034.7578362463391,2278667.50010858,2681.0021379590034,1.2063365529906878,0.004698556429895584,-0.06259027728960449,-0.04510716857008004,0.8527161815662176,-0.013479836961322711,0.5032291156417887,-0.011592840321910325,1.8516537555334314,-0.006054064202424714,14.385974597514396,0.1242207864054965,1.8239468962911125,-0.008861550742485624,1.3493322230209028,-0.024047161761547864,7.25345829276225,-0.048070948723569096,43.53596807968157,1.1862193075872085,1.6038830679993612,0.0014098026346083259,-0.4329551860638679,0.901415446317846
1998-12-13,-2272.840017777726,45.70836766099137,24834.0821327458,0.0,-3761.021818320819,-35.849546465048206,10154.484671721075,54.79086449885108,-3555.0892734663444,-32.318830609552606,-1216.923912000762,18.681089673193128,4170.807561013459,-47.460132902895566,24832.57232282977,19.480044404590444,7635.438523393202,-15.496087414855538,1924.7556953116298,142.04704795092448,-51431.77059274192,-405.0522975631393,-2237.427050910528,45.900172971064876,23836.1897545938,0.0,-3410.608100503969,-25.77542926956039,9777.014349830366,51.990673080990746,-3570.7643329904445,-33.39804783535874,-1216.923912000762,18.681089673193128,3592.2097757534657,-43.50722278864623,27720.041432807044,38.41061140715465,7555.688105071541,-12.534866996707024,1906.4506151184503,142.3559533188518,-51335.43947104304,-393.3609906430793,5.55876846997058,-0.006135716771093591,4.564855408819395,-0.012860091446914801,4.614640947030246,-0.012037201542664633,5.525484271595688,-0.02035503930842797,7.51580978304502,-0.002389901017480156,4.988048636683642,-0.019320157698001772,2.096373183896375,-0.0010040765932211038,11.119729281070187,-0.09115077120335613,8.79,0.0,5.274009080467017,-0.01071528822344181,159593.89829864388,-7.37369246329763,258754.12437059917,384.06488004507264,569245.7496037536,387.9735405052779,382839.7529242069,379.1962796282605,414294.9933594585,341.9139099396998,104431.71470725893,95.35843948461115,321941.92322368047,296.26993999793194,1096185.697004018,1801.6623557296116,107646.49429896599,184.95709834585432,72311.47795648313,-985.7542877417727,2281350.174112181,2682.674003601074,1.2116931271303484,0.005356574139660619,-0.106092048607914,-0.04350177131830951,0.8399710114854254,-0.012745170080792234,0.4923824374057102,-0.010846678236078544,1.845809719448008,-0.0058440360854232765,14.489519010510133,0.10354441299573658,1.8154891633693246,-0.008457732921787864,1.3257104605567827,-0.023621762464120177,7.201550673751134,-0.05190761901111607,44.72985821918129,1.1938901394997217,1.60593284350876,0.002049775509398888,-0.32153403738283803,0.946898021332969
1998-12-20,-2225.1967264422506,47.643291335475624,24834.0821327458,0.0,-3802.514021064513,-41.49220274369418,10209.92898195813,55.444310237055106,-3589.3182508507125,-34.228977384368136,-1199.2311875446085,17.692724456153428,4126.2519915961975,-44.55556941726172,24852.84658759557,20.27426476580149,7618.112887395486,-17.325635997715835,2062.848453406978,138.09275809534824,-51849.76574758976,-417.9951548478348,-2189.6102933514744,47.81675755905371,23836.1897545938,0.0,-3442.3359900600803,-31.727889556111222,9829.929559628137,52.91520979777124,-3605.8250892992232,-35.060756308778764,-1199.2311875446085,17.692724456153428,3551.4773997231223,-40.7323760303434,27758.869508798616,38.828075991572405,7541.184708834643,-14.50339623689797,2044.855859990824,138.40524487237371,-51740.27817214206,-404.8387010990191,5.553193268878319,-0.005575201092261395,4.5532159691058425,-0.011639439713552413,4.603861075782854,-0.010779871247391881,5.506383075086513,-0.01910119650917519,7.513419882027539,-0.0023899010174810442,4.970183230945218,-0.017865405738423767,2.09522315567,-0.0011500282263749995,11.032492278688244,-0.08723700238194354,8.79,0.0,5.264772163061876,-0.009236917405141654,159602.95959962616,9.061300982284592,259134.28449117168,380.16012057251646,569574.3101790881,328.56057533458807,383178.33018649527,338.5772622883669,414625.97827791504,330.9849184565246,104528.3784028562,96.66369559726445,322203.93592532346,262.0127016429906,1097985.167774668,1799.4707706500776,107843.51658516537,197.0222861993825,71372.8780267363,-938.5999297468225,2284034.456892155,2684.2827799739316,1.217682888122802,0.005989760992453519,-0.14804900370282167,-0.04195695509490767,0.8279327850066529,-0.012038226478772507,0.48225376419562077,-0.010128673210089423,1.8401677858902659,-0.005641933557742229,14.573167290602138,0.08364828009200487,1.807420009859906,-0.008069153509418614,1.3024980445864134,-0.02321241597036927,7.145951164463321,-0.055599509287812765,45.93112972523834,1.2012715060570542,1.608598441973146,0.0026655984643859654,-0.20545600288035445,0.9786663531972619
