episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,88704,8256,29568,8256,896,258,421.56475979501573,121.38806699454695,29568,258,88704,False,0,33,566d8_00000,2023-11-16_22-21-25,1700202085,2.1443562507629395,68.25611305236816,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,68.25611305236816,33,29568,8256,88704,8256,nan,nan,nan,nan,0,0,[],[],2064.798,1490.326,29568,8256,88704,8256,75.56666666666666,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,91392,8514,30464,8514,896,258,425.22879324792916,122.4431123414796,30464,258,91392,False,0,34,566d8_00000,2023-11-16_22-21-27,1700202087,2.1231000423431396,70.3792130947113,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,70.3792130947113,34,30464,8514,91392,8514,nan,nan,nan,nan,0,0,[],[],2041.291,1466.622,30464,8514,91392,8514,75.7,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,94080,8772,31360,8772,896,258,415.6453368731222,119.68359030498384,31360,258,94080,False,0,35,566d8_00000,2023-11-16_22-21-29,1700202089,2.172231912612915,72.55144500732422,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,72.55144500732422,35,31360,8772,94080,8772,nan,nan,nan,nan,0,0,[],[],2056.072,1482.067,31360,8772,94080,8772,63.475,92.475,[],[]
nan,nan,nan,nan,0,0,7,0,0,96768,9030,32256,9030,896,258,429.63313198178804,123.71132595011308,32256,258,96768,False,0,36,566d8_00000,2023-11-16_22-21-32,1700202092,2.0990750789642334,74.65052008628845,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,74.65052008628845,36,32256,9030,96768,9030,nan,nan,nan,nan,0,0,[],[],2074.065,1499.472,32256,9030,96768,9030,73.83333333333333,92.46666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,99456,9288,33152,9288,896,258,464.41093109779206,133.72546899914101,33152,258,99456,False,0,37,566d8_00000,2023-11-16_22-21-34,1700202094,1.9435920715332031,76.59411215782166,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,76.59411215782166,37,33152,9288,99456,9288,nan,nan,nan,nan,0,0,[],[],2075.856,1500.847,33152,9288,99456,9288,92.15,92.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,102144,9546,34048,9546,896,258,415.59211001252714,119.66826382057144,34048,258,102144,False,0,38,566d8_00000,2023-11-16_22-21-36,1700202096,2.1715450286865234,78.76565718650818,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,78.76565718650818,38,34048,9546,102144,9546,nan,nan,nan,nan,0,0,[],[],2074.385,1467.443,34048,9546,102144,9546,64.89999999999999,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,104832,9804,34944,9804,896,258,494.60754516435475,142.4204761745575,34944,258,104832,False,0,39,566d8_00000,2023-11-16_22-21-38,1700202098,1.8297641277313232,80.5954213142395,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,80.5954213142395,39,34944,9804,104832,9804,nan,nan,nan,nan,0,0,[],[],2070.382,1462.348,34944,9804,104832,9804,63.76666666666667,92.39999999999999,[],[]
nan,nan,nan,nan,0,0,7,0,0,107520,10062,35840,10062,896,258,370.2632431233101,106.6159784886317,35840,258,107520,False,0,40,566d8_00000,2023-11-16_22-21-40,1700202100,2.43367600440979,83.02909731864929,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,83.02909731864929,40,35840,10062,107520,10062,nan,nan,nan,nan,0,0,[],[],2120.312,1511.681,35840,10062,107520,10062,65.925,92.6,[],[]
nan,nan,nan,nan,0,0,7,0,0,110208,10320,36736,10320,896,258,470.5148717948718,135.48307692307694,36736,258,110208,False,0,41,566d8_00000,2023-11-16_22-21-42,1700202102,1.9175889492034912,84.94668626785278,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,84.94668626785278,41,36736,10320,110208,10320,nan,nan,nan,nan,0,0,[],[],2120.862,1511.823,36736,10320,110208,10320,90.45,92.45,[],[]
nan,nan,nan,nan,0,0,7,0,0,112896,10578,37632,10578,896,258,460.3034451200206,132.5427330814345,37632,258,112896,False,0,42,566d8_00000,2023-11-16_22-21-44,1700202104,1.9615881443023682,86.90827441215515,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,86.90827441215515,42,37632,10578,112896,10578,nan,nan,nan,nan,0,0,[],[],2064.083,1456.78,37632,10578,112896,10578,68.03333333333335,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,115584,10836,38528,10836,896,258,473.76751545945194,136.41966404970825,38528,258,115584,False,0,43,566d8_00000,2023-11-16_22-21-46,1700202106,1.9071087837219238,88.81538319587708,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,88.81538319587708,43,38528,10836,115584,10836,nan,nan,nan,nan,0,0,[],[],2040.664,1435.521,38528,10836,115584,10836,64.03333333333335,92.36666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,118272,11094,39424,11094,896,258,471.02510181050485,135.62999583382842,39424,258,118272,False,0,44,566d8_00000,2023-11-16_22-21-48,1700202108,1.9186789989471436,90.73406219482422,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,90.73406219482422,44,39424,11094,118272,11094,nan,nan,nan,nan,0,0,[],[],2020.18,1415.626,39424,11094,118272,11094,65.26666666666667,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,120960,11352,40320,11352,896,258,486.1354547164408,139.98096798754656,40320,258,120960,False,0,45,566d8_00000,2023-11-16_22-21-50,1700202110,1.8596041202545166,92.59366631507874,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,92.59366631507874,45,40320,11352,120960,11352,nan,nan,nan,nan,0,0,[],[],1988.922,1382.893,40320,11352,120960,11352,86.05000000000001,92.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,123648,11610,41216,11610,896,258,480.77848603437,138.4384479875753,41216,258,123648,False,0,46,566d8_00000,2023-11-16_22-21-52,1700202112,1.8769006729125977,94.47056698799133,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,94.47056698799133,46,41216,11610,123648,11610,nan,nan,nan,nan,0,0,[],[],1966.735,1360.332,41216,11610,123648,11610,65.03333333333333,92.36666666666667,[],[]
nan,nan,nan,nan,0,0,7,0,0,126336,11868,42112,11868,896,258,468.3301869945376,134.8540047372664,42112,258,126336,False,0,47,566d8_00000,2023-11-16_22-21-54,1700202114,1.9295499324798584,96.40011692047119,48481,jang-yejun-ui-MacBookAir.local,127.0.0.1,96.40011692047119,47,42112,11868,126336,11868,nan,nan,nan,nan,0,0,[],[],1965.122,1358.238,42112,11868,126336,11868,66.06666666666666,92.40000000000002,[],[]
