episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,7,0,0,94080,8772,31360,8772,896,258,346.5975319162672,99.80152146696086,31360,258,94080,False,0,35,939a2_00000,2023-11-16_22-37-33,1700203053,2.5977001190185547,73.31307768821716,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,73.31307768821716,35,31360,8772,94080,8772,nan,nan,nan,nan,0,0,[],[],2161.103,1579.186,31360,8772,94080,8772,80.925,92.45,[],[]
nan,nan,nan,nan,0,0,7,0,0,96768,9030,32256,9030,896,258,444.07350586922973,127.86938003823802,32256,258,96768,False,0,36,939a2_00000,2023-11-16_22-37-35,1700203055,2.033723831176758,75.34680151939392,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,75.34680151939392,36,32256,9030,96768,9030,nan,nan,nan,nan,0,0,[],[],2161.077,1581.023,32256,9030,96768,9030,71.26666666666667,92.46666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,99456,9288,33152,9288,896,258,463.3422100092173,133.41773457854694,33152,258,99456,False,0,37,939a2_00000,2023-11-16_22-37-37,1700203057,1.9504179954528809,77.2972195148468,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,77.2972195148468,37,33152,9288,99456,9288,nan,nan,nan,nan,0,0,[],[],2138.142,1560.369,33152,9288,99456,9288,68.96666666666667,92.5,[],[]
nan,nan,nan,nan,0,0,7,0,0,102144,9546,34048,9546,896,258,401.1075304566542,115.4974808680991,34048,258,102144,False,0,38,939a2_00000,2023-11-16_22-37-39,1700203059,2.2484359741210938,79.5456554889679,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,79.5456554889679,38,34048,9546,102144,9546,nan,nan,nan,nan,0,0,[],[],2153.538,1545.015,34048,9546,102144,9546,72.60000000000001,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,104832,9804,34944,9804,896,258,471.317218075693,135.71410966911697,34944,258,104832,False,0,39,939a2_00000,2023-11-16_22-37-41,1700203061,1.9167072772979736,81.46236276626587,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,81.46236276626587,39,34944,9804,104832,9804,nan,nan,nan,nan,0,0,[],[],2156.617,1549.303,34944,9804,104832,9804,69.49999999999999,92.43333333333334,[],[]
nan,nan,nan,nan,0,0,7,0,0,107520,10062,35840,10062,896,258,444.4312447729225,127.97238967791742,35840,258,107520,False,0,40,939a2_00000,2023-11-16_22-37-43,1700203063,2.030900001525879,83.49326276779175,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,83.49326276779175,40,35840,10062,107520,10062,nan,nan,nan,nan,0,0,[],[],2147.898,1539.839,35840,10062,107520,10062,70.86666666666667,92.46666666666665,[],[]
nan,nan,nan,nan,0,0,7,0,0,110208,10320,36736,10320,896,258,482.0936417866717,138.81714238946574,36736,258,110208,False,0,41,939a2_00000,2023-11-16_22-37-45,1700203065,1.875669002532959,85.3689317703247,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,85.3689317703247,41,36736,10320,110208,10320,nan,nan,nan,nan,0,0,[],[],2127.587,1520.049,36736,10320,110208,10320,89.3,92.4,[],[]
nan,nan,nan,nan,0,0,7,0,0,112896,10578,37632,10578,896,258,483.4645824963294,139.21189987059486,37632,258,112896,False,0,42,939a2_00000,2023-11-16_22-37-47,1700203067,1.869387149810791,87.2383189201355,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,87.2383189201355,42,37632,10578,112896,10578,nan,nan,nan,nan,0,0,[],[],2116.114,1509.365,37632,10578,112896,10578,66.0,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,115584,10836,38528,10836,896,258,484.3144251504036,139.45660902768319,38528,258,115584,False,0,43,939a2_00000,2023-11-16_22-37-49,1700203069,1.8668100833892822,89.10512900352478,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,89.10512900352478,43,38528,10836,115584,10836,nan,nan,nan,nan,0,0,[],[],2110.42,1504.571,38528,10836,115584,10836,64.46666666666667,92.40000000000002,[],[]
nan,nan,nan,nan,0,0,7,0,0,118272,11094,39424,11094,896,258,484.9729205448127,139.64622042473403,39424,258,118272,False,0,44,939a2_00000,2023-11-16_22-37-51,1700203071,1.8644301891326904,90.96955919265747,49913,jang-yejun-ui-MacBookAir.local,127.0.0.1,90.96955919265747,44,39424,11094,118272,11094,nan,nan,nan,nan,0,0,[],[],2009.649,1414.583,39424,11094,118272,11094,85.45,92.4,[],[]
